ID,target
11881,"The answer is (A).

The cash you receive from babysitting your neighbor’s kids would be counted in GDP."
11882,"The answer is (A)

If your nominal income rises 4% and your real income falls 1%, then the price level must have decreased by 5%."
11883,"The answer is (A).

Expansionary monetary policy increases aggregate demand by increasing money supply. In an open economy with flexible exchange rates, expansionary monetary policy will increase net exports. This is because when money supply increases, the exchange rate appreciates, making it cheaper for foreign buyers to purchase goods and services from the domestic economy. As a result, net exports increase."
11884,"The answer is A.

When equilibrium real GDP is far below full employment, lowering household taxes will likely lead to an increase in aggregate demand. This will in turn lead to a decrease in unemployment."
11885,"The answer is 40%.

The reserve ratio is the ratio of excess reserves to deposits. If excess reserves increase, the reserve ratio must increase. The increase in excess reserves is $700, so the new reserve ratio is 40%."
11886,"The answer is (D).

Automatic stabilizers are government policies already in place that promote deficit spending during recessions and surplus budgets during expansions."
11887,"The answer is A.

If consumers expect the price of corn to be lower in the near future, they will increase their demand for corn. This will cause the equilibrium price of corn to rise and the equilibrium quantity to be indeterminate."
11888,"The answer is (C) higher interest rates.

An increase in demand for money in the economy could result in higher interest rates."
11889,"The answer is (B) inflation.

An increase in the consumer price index is commonly referred to as inflation."
11890,"The answer is D.

GDP measures production, income earned during the production process, and spending by consumers, businesses, and governments."
11891,"The answer is (A).

When aggregate demand declines, GDP falls and the price level also falls. This is because when there is less demand for goods and services, businesses produce less of those goods and services, which in turn leads to a decline in GDP. The price level also falls because there is less demand for goods and services, which leads to a decline in the demand for money, which in turn leads to a decline in the price level."
